Time,Step_number,VUT_pos_lat,VUT_pos_lng,VUT_heading,VUT_yaw_rate,VUT_jerk_lat,VUT_jerk_lng,VUT_accl_lat,VUT_accl_lng,VUT_vel_lat,VUT_vel_lng,VUT_vel_abs,VUT_travelled,VUT_ind_st_dir_left,VUT_ind_st_dir_right,VUT_ind_st_hazard,VUT_ind_st_reverse,VUT_ind_st_braking,VUT_throttle_cmd_value,VUT_braking_cmd_value,VUT_steering_angle,VUT_steering_angle_percentage,VUT_AV_drive_status,Number_of_Actors_perceived,Number_of_Actors_true,Number_of_Traffic_Ctrl_true
0.75,14,1.3539773523234095,103.69603832091818,-56.34258820113433,0.0,-0.0005999880002306039,0.0017999640007184566,-1.94427,1.29458,-1.40979,0.938694,1.6937102083107372,0.618745,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.766667,15,1.3539774952130132,103.69603810705985,-56.34258820113433,0.0,-0.0011999760004878525,0.00119997600047453,-1.94425,1.29456,-1.44219,0.96027,1.7326368543350334,0.647297,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.783333,16,1.3539776417200753,103.6960378887087,-56.34258820113433,0.0,-0.0012000480019146184,0.001800072002878589,-1.94422,1.29454,-1.4746,0.981846,1.7715718240353677,0.676499,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.8,17,1.353977790940231,103.69603766496616,-56.34258820113433,0.0,-0.0011999760004878445,0.0017999640007184444,-1.94419,1.29452,-1.507,1.00342,1.8104973616108917,0.70635,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.816667,18,1.3539779437778454,103.69603743673079,-56.34258820113433,0.0,-0.00119997600047453,0.0017999640007184566,-1.94416,1.2945,-1.5394,1.025,1.849426224535599,0.736849,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.833333,19,1.3539781002329179,103.69603720400261,-56.34258820113433,0.0,-0.0012000480019146184,0.0018000720028919124,-1.94413,1.29448,-1.5718,1.04657,1.8883495452113732,0.767997,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.85,20,1.353978259401084,103.6960369667816,-56.34258820113433,0.0,-0.0011999760004878525,0.0017999640007184566,-1.9441,1.29446,-1.60421,1.06815,1.9272867318071796,0.799794,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.866667,21,1.3539784221867082,103.69603672327064,-56.34258820113433,0.0,-0.00119997600047453,0.002399952000962383,-1.94406,1.29444,-1.63661,1.08972,1.9662100524867632,0.83224,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.883333,22,1.3539785876854264,103.69603647616543,-56.34258820113433,0.0,-0.0018000720028785772,0.0018000720028785772,-1.94403,1.29441,-1.66901,1.11129,2.0051333731699743,0.865335,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.9,23,1.3539787568016028,103.69603622366883,-56.34258820113433,0.0,-0.0011999760004878525,0.00239995200094906,-1.94399,1.29439,-1.70141,1.13287,2.044062236087737,0.899078,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.916667,24,1.3539789295352378,103.6960359666794,-56.34258820113433,0.0,-0.0017999640007184566,0.002399952000962383,-1.94395,1.29436,-1.73381,1.15444,2.0829855567670172,0.93347,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.933333,25,1.3539791049819665,103.69603570429861,-56.34258820113433,0.0,-0.001800072002878589,0.00240009600384256,-1.94391,1.29433,-1.76621,1.17601,2.1219088774497363,0.968511,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.95,26,1.353979284046153,103.69603543742497,-56.34258820113433,0.0,-0.0017999640007184566,0.002999940001206309,-1.94386,1.2943,-1.7986,1.19758,2.1608238744515944,1.0042,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.966667,27,1.3539794658234332,103.69603516605851,-56.34258820113433,0.0,-0.0017999640007184444,0.0029999400011929667,-1.94381,1.29427,-1.831,1.21916,2.1997527373775445,1.04054,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
0.983333,28,1.353979651218172,103.69603488930068,-56.34258820113433,0.0,-0.001800072002878589,0.003000120004806531,-1.94376,1.29424,-1.8634,1.24073,2.2386760580530627,1.07753,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.0,29,1.353979840230369,103.69603460805001,-56.34258820113433,0.0,-0.002399952000962383,0.0029999400011929867,-1.94371,1.2942,-1.89579,1.2623,2.2775910550623437,1.11516,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.01667,30,1.3539800319556596,103.69603432140795,-56.34258820113433,0.0,-0.0017996400719840766,0.002999400119982341,-1.94366,1.29417,-1.92819,1.28387,2.316514375737824,1.15344,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.03333,31,1.3539802272984087,103.6960340302731,-56.34258820113433,0.0,-0.0024009603841560457,0.0036014405762274044,-1.9436,1.29413,-1.96058,1.30544,2.355429372747143,1.19238,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.05,32,1.3539804253542513,103.69603373374683,-56.34258820113433,0.0,-0.002399520095983209,0.002999400119969021,-1.94355,1.29409,-1.99298,1.327,2.394347151187563,1.23196,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.06667,33,1.3539806270275525,103.69603343272776,-56.34258820113433,0.0,-0.002399520095983209,0.0041991601679672854,-1.94348,1.29405,-2.02537,1.34857,2.433262148187079,1.27219,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.08333,34,1.353980832318312,103.69603312721586,-56.34258820113433,0.0,-0.0024009603841427495,0.0036014405762407804,-1.94342,1.29401,-2.05776,1.37014,2.4721771451900447,1.31307,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.1,35,1.3539810403221648,103.69603281721113,-56.34258820113433,0.0,-0.002999400119982301,0.00419916016796723,-1.94335,1.29396,-2.09015,1.39171,2.5110921421962993,1.35459,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.11667,36,1.3539812519434757,103.69603250181501,-56.34258820113433,0.0,-0.002399520095983209,0.0041991601679672854,-1.94328,1.29392,-2.12254,1.41327,2.5500015969602843,1.39677,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.13333,37,1.353981466277881,103.69603218102752,-56.34258820113433,0.0,-0.0030012004801851008,0.0042016806722564755,-1.94321,1.29387,-2.15492,1.43484,2.588908270294643,1.43959,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.15,38,1.3539816842297445,103.6960318557472,-56.34258820113433,0.0,-0.002999400119982341,0.0041991601679672854,-1.94314,1.29382,-2.18731,1.4564,2.6278177250524815,1.48307,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.16667,39,1.3539819048947013,103.69603152597406,-56.34258820113433,0.0,-0.002999400119968981,0.004799040191966354,-1.94306,1.29377,-2.2197,1.47796,2.666727179821738,1.52719,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.18333,40,1.3539821300814805,103.69603119080953,-56.34258820113433,0.0,-0.0036014405762407804,0.004801920768312155,-1.94298,1.29371,-2.25208,1.49953,2.7056338531479085,1.57196,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.2,41,1.3539823570769896,103.69603085115219,-56.34258820113433,0.0,-0.002999400119969021,0.00539892021595223,-1.94289,1.29366,-2.28446,1.52109,2.7445349842368563,1.61738,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.21667,42,1.3539825885943209,103.696030507002,-56.34258820113433,0.0,-0.003599280143968153,0.00539892021595223,-1.9428,1.2936,-2.31684,1.54265,2.7834361153258036,1.66344,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.23333,43,1.3539828219203818,103.69603015746044,-56.34258820113433,0.0,-0.0036014405762407322,0.005402160864354434,-1.94271,1.29354,-2.34922,1.56421,2.8223372464147514,1.71016,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.25,44,1.3539830597682652,103.69602980342607,-56.34258820113433,0.0,-0.0041991601679672854,0.00539892021595223,-1.94262,1.29347,-2.3816,1.58577,2.861238377503699,1.75752,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.26667,45,1.3539833003292427,103.6960294440003,-56.34258820113433,0.0,-0.003599280143968153,0.005998800239951362,-1.94252,1.29341,-2.41398,1.60732,2.9001339663539687,1.80553,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.28333,46,1.353983544507678,103.69602908008171,-56.34258820113433,0.0,-0.004201680672269748,0.00600240096038345,-1.94242,1.29334,-2.44635,1.62888,2.9390267737637235,1.85419,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.3,47,1.3539837913992074,103.6960287116703,-56.34258820113433,0.0,-0.0041991601679672854,0.006598680263950494,-1.94231,1.29327,-2.47872,1.65043,2.977914038937323,1.9035,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.31667,48,1.353984041908195,103.6960283378675,-56.34258820113433,0.0,-0.004799040191953098,0.006598680263950494,-1.9422,1.29319,-2.51109,1.67199,3.016806846352613,1.95346,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.33333,49,1.3539842951302759,103.6960279595719,-56.34258820113433,0.0,-0.004201680672269803,0.006602641056412553,-1.94209,1.29312,-2.54346,1.69354,3.0556941115235996,2.00406,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.35,50,1.3539845519698153,103.69602757588487,-56.34258820113433,0.0,-0.004799040191966354,0.007198560287949531,-1.94197,1.29304,-2.57583,1.71509,3.094581376697016,2.05531,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.36667,51,1.3539848124268126,103.69602718770504,-56.34258820113433,0.0,-0.004799040191953098,0.0077984403119354395,-1.94184,1.29296,-2.60819,1.73664,3.1334603181945675,2.10721,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.38333,52,1.3539850755969036,103.69602679503238,-56.34258820113433,0.0,-0.005402160864354506,0.007202881152468232,-1.94172,1.29287,-2.64056,1.75819,3.1723475833678756,2.15976,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.4,53,1.3539853423844532,103.69602639696836,-56.34258820113433,0.0,-0.004799040191953098,0.0077984403119354395,-1.94159,1.29279,-2.67292,1.77974,3.211226524865538,2.21296,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.41667,54,1.3539856127894607,103.6960259944115,-56.34258820113433,0.0,-0.005398920215965478,0.00839832033593446,-1.94145,1.2927,-2.70528,1.80128,3.250099924125411,2.2668,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.43333,55,1.3539858859075622,103.69602558646325,-56.34258820113433,0.0,-0.006002400960383529,0.008403361344526279,-1.94131,1.2926,-2.73763,1.82283,3.288970541947738,2.32129,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
1.45,56,1.3539861617387572,103.69602517402217,-56.34258820113433,0.0,-0.00539892021595223,0.008998200359933704,-1.94116,1.29251,-2.76999,1.84437,3.3278439412027723,2.37643,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
1.46667,57,1.35398644118741,103.69602475708828,-56.34258820113433,0.0,-0.005998800239951362,0.008998200359933704,-1.94101,1.29241,-2.80234,1.86591,3.366709016784789,2.43222,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.48333,58,1.3539867242535222,103.69602433476301,-56.34258820113433,0.0,-0.006602641056425793,0.00900360144056851,-1.94086,1.2923,-2.83469,1.88745,3.405574092366807,2.48866,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.5,59,1.3539870100327271,103.6960239079449,-56.34258820113433,0.0,-0.006598680263950494,0.009598080383919516,-1.9407,1.29219,-2.86703,1.90899,3.444430844276018,2.54574,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.51667,60,1.3539872994293907,103.69602347573542,-56.34258820113433,0.0,-0.006598680263950494,0.010197960407918647,-1.94053,1.29208,-2.89938,1.93052,3.4832903776171174,2.60347,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.53333,61,1.3539875924435116,103.69602303903312,-56.34258820113433,0.0,-0.006602641056412465,0.010204081632653197,-1.94036,1.29197,-2.93172,1.95206,3.522147129521991,2.66185,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.55,62,1.353987888170727,103.69602259783798,-56.34258820113433,0.0,-0.0071985602879496265,0.010197960407918647,-1.94019,1.29185,-2.96406,1.97359,3.5609983391880426,2.72088,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.56667,63,1.3539881875154007,103.69602215125147,-56.34258820113433,0.0,-0.007198560287936306,0.011397720455916912,-1.94,1.29173,-2.99639,1.99512,3.5998412251792438,2.78055,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.58333,64,1.3539884895731675,103.69602170017212,-56.34258820113433,0.0,-0.007202881152468232,0.010804321728682356,-1.93982,1.29161,-3.02872,2.01665,3.638684111172609,2.84087,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.6,65,1.3539887952483924,103.69602124459996,-56.34258820113433,0.0,-0.0077984403119353354,0.011997600479915885,-1.93962,1.29148,-3.06105,2.03817,3.677521454920419,2.90184,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.61667,66,1.353989104541076,103.69602078363641,-56.34258820113433,0.0,-0.0077984403119354395,0.011997600479902724,-1.93942,1.29135,-3.09338,2.0597,3.716364340911692,2.96346,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
1.63333,67,1.3539894165468527,103.69602031818005,-56.34258820113433,0.0,-0.008403361344539607,0.012004801920767059,-1.93922,1.29121,-3.1257,2.08122,3.755193360986888,3.02572,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
1.65,68,1.3539897312657234,103.69601984733228,-56.34258820113433,0.0,-0.008398320335934571,0.012597480503901857,-1.93901,1.29107,-3.15802,2.10274,3.7940223810620832,3.08863,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.66667,69,1.3539900505064169,103.69601937199171,-56.34258820113433,0.0,-0.008998200359920263,0.013197360527887494,-1.93879,1.29092,-3.19033,2.12425,3.8328375352211315,3.15219,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.68333,70,1.3539903715558395,103.6960188921583,-56.34258820113433,0.0,-0.009003601440581958,0.013805522208880785,-1.93856,1.29077,-3.22264,2.14577,3.8716582316237576,3.21639,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.7,71,1.3539906971270843,103.69601840693352,-56.34258820113433,0.0,-0.008998200359920383,0.0137972405518868,-1.93833,1.29062,-3.25495,2.16728,3.910473385780806,3.28124,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.71667,72,1.3539910254114231,103.69601791721591,-56.34258820113433,0.0,-0.009598080383932835,0.013797240551900122,-1.9381,1.29046,-3.28726,2.18879,3.9492885399398205,3.34674,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.73333,73,1.3539913564088557,103.69601742210689,-56.34258820113433,0.0,-0.009603841536610853,0.01500600240095196,-1.93785,1.2903,-3.31955,2.21029,3.988081504508151,3.41288,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.75,74,1.3539916919281108,103.69601692250508,-56.34258820113433,0.0,-0.010197960407918647,0.014997000599885065,-1.9376,1.29013,-3.35185,2.2318,4.026888334992665,3.47968,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.76667,75,1.353992029256095,103.69601641841044,-56.34258820113433,0.0,-0.010197960407918647,0.015596880623870879,-1.93734,1.28996,-3.38414,2.2533,4.065681299560997,3.54711,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.78333,76,1.3539923711059016,103.69601590892441,-56.34258820113433,0.0,-0.010204081632653197,0.015606242497007632,-1.93708,1.28979,-3.41643,2.2748,4.10447426412933,3.6152,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.8,77,1.3539927156688025,103.69601539494556,-56.34258820113433,0.0,-0.011397720455903593,0.016196760647870012,-1.93681,1.2896,-3.44871,2.29629,4.143253362781476,3.68393,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.81667,78,1.3539930629447967,103.69601487557532,-56.34258820113433,0.0,-0.01079784043191778,0.016796640671855823,-1.93653,1.28942,-3.48099,2.31778,4.182032461435468,3.75331,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.83333,79,1.3539934138382486,103.69601435261082,-56.34258820113433,0.0,-0.011404561824724707,0.017406962785121567,-1.93624,1.28923,-3.51326,2.33927,4.220803236411288,3.82333,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.85,80,1.3539937683491592,103.69601382335637,-56.34258820113433,0.0,-0.011997600479915885,0.017996400719853846,-1.93594,1.28903,-3.54553,2.36076,4.259574011388932,3.894,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.86667,81,1.3539941255731631,103.69601329050768,-56.34258820113433,0.0,-0.011997600479902724,0.01799640071985409,-1.93564,1.28883,-3.57779,2.38224,4.298330920450401,3.96532,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.88333,82,1.3539944864146252,103.69601275226759,-56.34258820113433,0.0,-0.012605042016796082,0.01860744297719294,-1.93533,1.28862,-3.61005,2.40372,4.337087829511872,4.03728,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
1.9,83,1.3539948499691812,103.6960122086361,-56.34258820113433,0.0,-0.012597480503901857,0.01919616076785235,-1.93501,1.28841,-3.6423,2.42519,4.375830872657215,4.10989,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
1.91667,84,1.3539952171411946,103.69601166141037,-56.34258820113433,0.0,-0.013197360527900813,0.0197960407918379,-1.93468,1.28819,-3.67455,2.44667,4.4145794580458055,4.18314,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.93333,85,1.3539955879306669,103.69601110879324,-56.34258820113433,0.0,-0.013205282112838434,0.019807923169264316,-1.93435,1.28797,-3.70679,2.46813,4.453308635273329,4.25704,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.95,86,1.3539959614332326,103.69601055078473,-56.34258820113433,0.0,-0.0137972405518868,0.020995800839836428,-1.934,1.28774,-3.73903,2.4896,4.49204335474403,4.33158,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.96667,87,1.3539963385532563,103.6960099882834,-56.34258820113433,0.0,-0.014397120575885934,0.02099580083982311,-1.93365,1.2875,-3.77126,2.51106,4.53076420829864,4.40677,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
1.98333,88,1.3539967183863733,103.69600942128925,-56.34258820113433,0.0,-0.014405762304922945,0.02160864345739108,-1.93329,1.28726,-3.80348,2.53251,4.569471195937228,4.48261,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.0,89,1.3539971018369483,103.6960088489037,-56.34258820113433,0.0,-0.014997000599885065,0.02219556088782137,-1.93292,1.28701,-3.8357,2.55397,4.608183725818666,4.55909,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.01667,90,1.3539974880006176,103.69600827202534,-56.34258820113433,0.0,-0.014997000599885065,0.022795440911820505,-1.93254,1.28676,-3.86792,2.57542,4.646890713455611,4.63621,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.03333,91,1.353997877781745,103.69600769065416,-56.34258820113433,0.0,-0.01560624249699451,0.023409363745491768,-1.93215,1.2865,-3.90012,2.59686,4.685575511503362,4.71399,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.05,92,1.3539982711803298,103.69600710389159,-56.34258820113433,0.0,-0.015596880623870879,0.023995200959805448,-1.93175,1.28624,-3.93232,2.6183,4.724260309551115,4.7924,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.06667,93,1.3539986672920088,103.69600651263619,-56.34258820113433,0.0,-0.016196760647870012,0.02459508098380458,-1.93134,1.28597,-3.96451,2.63973,4.762931241683004,4.87146,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.08333,94,1.3539990670211453,103.69600591688797,-56.34258820113433,0.0,-0.016806722689078766,0.02521008403361815,-1.93092,1.28569,-3.9967,2.66116,4.801602173816569,4.95117,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.1,95,1.3539994694633755,103.69600531574837,-56.34258820113433,0.0,-0.017396520695854956,0.025194961007790395,-1.9305,1.2854,-4.02888,2.68259,4.84026478227173,5.03151,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.11667,96,1.353999875523064,103.69600471011594,-56.34258820113433,0.0,-0.017396520695868275,0.026394721055788658,-1.93006,1.28511,-4.06105,2.70401,4.8789135248126705,5.11251,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.13333,97,1.3540002852002104,103.69600409909212,-56.34258820113433,0.0,-0.01800720288115059,0.027010804321732546,-1.92961,1.28481,-4.09321,2.72543,4.917553943679723,5.19414,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.15,98,1.3540006975904506,103.69600348447406,-56.34258820113433,0.0,-0.01799640071985409,0.027594481103786924,-1.92915,1.28451,-4.12537,2.74684,4.956188820303359,5.27643,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.16667,99,1.3540011126937843,103.69600286356604,-56.34258820113433,0.0,-0.01919616076785235,0.028194361127772734,-1.92868,1.28419,-4.15752,2.76824,4.9948098310145905,5.35935,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.18333,100,1.354001531414576,103.69600223906374,-56.34258820113433,0.0,-0.018607442977192443,0.028811524609845506,-1.9282,1.28388,-4.18966,2.78964,5.033422518048728,5.44292,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.2,101,1.354001953752826,103.69600160917008,-56.34258820113433,0.0,-0.019796040791838165,0.029394121175757678,-1.92771,1.28355,-4.22179,2.81104,5.0720268814055,5.52713,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.21667,102,1.3540023788041688,103.69600097388502,-56.34258820113433,0.0,-0.019796040791838165,0.02999400119975681,-1.92721,1.28322,-4.25392,2.83243,5.110625702524104,5.61199,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.23333,103,1.3540028074729702,103.69600033500572,-56.34258820113433,0.0,-0.02100840336134902,0.03061224489796,-1.9267,1.28287,-4.28603,2.85381,5.149202334051363,5.69749,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1
2.25,104,1.3540032397592294,103.69599969073502,-56.34258820113433,0.0,-0.020395920815837295,0.031193761247755077,-1.92618,1.28253,-4.31814,2.87519,5.187778965578622,5.78363,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.26667,105,1.3540036747585824,103.69599904107294,-56.34258820113433,0.0,-0.021595680863822242,0.032393521295740024,-1.92564,1.28217,-4.35024,2.89656,5.226341731192097,5.87041,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.28333,106,1.354004112471029,103.69599838781659,-56.34258820113433,0.0,-0.021608643457391368,0.03301320528211608,-1.92509,1.28181,-4.38233,2.91793,5.264896173126304,5.95784,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.3,107,1.3540045538009335,103.69599772916887,-56.34258820113433,0.0,-0.022795440911807185,0.03299340131973915,-1.92454,1.28143,-4.41441,2.93929,5.303436749146727,6.04591,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.31667,108,1.354004998748296,103.69599706512975,-56.34258820113433,0.0,-0.022795440911820505,0.03479304139172323,-1.92396,1.28105,-4.44648,2.96065,5.341969001491866,6.13462,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.33333,109,1.354005446408752,103.6959963965978,-56.34258820113433,0.0,-0.022809123649462137,0.034813925570215544,-1.92338,1.28067,-4.47854,2.98199,5.3804818456807375,6.22397,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.35,110,1.3540058976866662,103.69599572357303,-56.34258820113433,0.0,-0.023995200959805448,0.03539292141572236,-1.92279,1.28027,-4.51059,3.00333,5.418986366194327,6.31397,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.36667,111,1.3540063516776732,103.69599504605546,-56.34258820113433,0.0,-0.023995200959805448,0.036592681463707304,-1.92218,1.27987,-4.54263,3.02467,5.457482563032153,6.40461,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.38333,112,1.3540068092861388,103.69599436314648,-56.34258820113433,0.0,-0.02521008403361882,0.03721488595438588,-1.92156,1.27945,-4.57466,3.046,5.495964893956292,6.49588,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.4,113,1.3540072705120623,103.69599367574469,-56.34258820113433,0.0,-0.025194961007803714,0.037792441511692254,-1.92093,1.27903,-4.60668,3.06732,5.534433358962777,6.5878,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.41667,114,1.3540077344510792,103.69599298385008,-56.34258820113433,0.0,-0.025794841031789525,0.03899220155969051,-1.92028,1.2786,-4.63869,3.08863,5.572887958051911,6.68037,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.43333,115,1.3540082011031902,103.69599228656408,-56.34258820113433,0.0,-0.025810324129647157,0.039015606242498564,-1.91963,1.27817,-4.67069,3.10994,5.611334233468899,6.77357,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.45,116,1.3540086713727586,103.69599158478525,-56.34258820113433,0.0,-0.02699460107978779,0.04079184163167459,-1.91895,1.27772,-4.70268,3.13124,5.649766642968539,6.86741,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.46667,117,1.354009145259785,103.69599087761503,-56.34258820113433,0.0,-0.0275944811037736,0.04079184163167459,-1.91827,1.27726,-4.73466,3.15253,5.688185186551156,6.96189,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.48333,118,1.3540096218599051,103.695990165952,-56.34258820113433,0.0,-0.0276110444177749,0.04201680672268471,-1.91757,1.2768,-4.76662,3.17381,5.726581540544061,7.05702,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.5,119,1.354010102077483,103.69598944979614,-56.34258820113433,0.0,-0.028794241151771868,0.04259148170365867,-1.91686,1.27632,-4.79858,3.19509,5.764977894536978,7.15278,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.51667,120,1.3540105850081545,103.69598872914747,-56.34258820113433,0.0,-0.02879424115175855,0.04379124175164361,-1.91613,1.27584,-4.83052,3.21636,5.80335205893973,7.24918,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.53333,121,1.3540110715562843,103.69598800310739,-56.34258820113433,0.0,-0.029411764705888625,0.04441776710685411,-1.91539,1.27535,-4.86245,3.23762,5.841712357425689,7.34622,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.55,122,1.3540115608175072,103.6959872725745,-56.34258820113433,0.0,-0.02999400119975681,0.044991001799641876,-1.91464,1.27485,-4.89436,3.25887,5.880050466322547,7.44391,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.56667,123,1.3540120536961877,103.69598653754879,-56.34258820113433,0.0,-0.031193761247755077,0.04619076184762682,-1.91387,1.27433,-4.92627,3.28011,5.918383032974463,7.54223,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.58333,124,1.3540125501923261,103.6959857971317,-56.34258820113433,0.0,-0.111044417767099,0.16746698679471866,-1.91108,1.27248,-4.95814,3.30133,5.95667122044687,7.64119,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
2.6,125,1.3540130494015585,103.69598505222177,-56.34258820113433,0.0,-0.540491901619675,0.8110377924415121,-1.89756,1.26347,-4.98988,3.32247,5.994806862218332,7.74078,0,0,0,0,0,0,0,-0.0,-0.0,0,1,1,1
